Start Time,start_solar_longitude,stop_solar_longitude,Ls,Mars Year,file_id
2019-09-25 07:45:00+00:00,84.406,84.84,84.48,35.0,0001
2019-09-25 11:45:00+00:00,84.481,84.857,84.48,35.0,0001
2019-09-26 08:15:00+00:00,84.857,85.271,84.92,35.0,0001
2019-09-26 08:30:00+00:00,84.861,85.308,84.92,35.0,0001
2019-09-27 09:00:00+00:00,85.308,85.759,85.45,35.0,0001
2019-09-27 12:45:00+00:00,85.378,85.722,85.36,35.0,0001
2019-09-28 09:45:00+00:00,85.759,86.211,85.88,35.0,0001
2019-09-29 10:00:00+00:00,86.206,86.211,86.15,35.0,0001
2019-09-29 10:15:00+00:00,86.211,86.62549999999999,86.28,35.0,0001
2019-09-30 11:00:00+00:00,86.663,87.114,86.76,35.0,0001
2019-10-01 03:15:00+00:00,86.962,87.038,86.9,35.0,0001
2019-10-01 11:45:00+00:00,87.114,87.566,87.2,35.0,0001
2019-10-01 14:45:00+00:00,87.172,87.508,87.2,35.0,0001
2019-10-02 12:15:00+00:00,87.566,88.019,87.64,35.0,0001
2019-10-03 08:00:00+00:00,87.929,87.985,87.78,35.0,0001
2019-10-03 13:00:00+00:00,88.019,88.471,88.08,35.0,0001
2019-10-03 17:00:00+00:00,88.093,88.366,88.08,35.0,0001
2019-10-04 13:45:00+00:00,88.471,88.924,88.52,35.0,0001
2019-10-04 17:45:00+00:00,88.547,88.9,88.66,35.0,0001
2019-10-05 14:15:00+00:00,88.924,89.377,89.1,35.0,0001
2019-10-06 11:45:00+00:00,89.317,89.325,89.23,35.0,0001
2019-10-06 15:00:00+00:00,89.377,89.83,89.54,35.0,0001
2019-10-06 18:00:00+00:00,89.435,89.83,89.54,35.0,0001
2019-10-07 15:30:00+00:00,89.83,90.059,89.87,35.0,0001
2019-10-08 16:15:00+00:00,90.283,90.737,90.42,35.0,0001
2019-10-09 17:00:00+00:00,90.737,91.191,90.86,35.0,0001
2019-10-10 10:45:00+00:00,91.065,91.158,91.08,35.0,0001
2019-10-10 17:30:00+00:00,91.191,91.645,91.3,35.0,0001
2019-10-11 08:45:00+00:00,91.47,91.523,91.3,35.0,0001
2019-10-11 18:15:00+00:00,91.645,92.099,91.75,35.0,0001
2019-10-12 12:15:00+00:00,91.979,92.055,91.97,35.0,0001
2019-10-12 19:00:00+00:00,92.099,92.554,92.19,35.0,0001
2019-10-13 14:45:00+00:00,92.463,92.505,92.41,35.0,0001
2019-10-13 19:30:00+00:00,92.554,93.009,92.63,35.0,0001
2019-10-14 12:45:00+00:00,92.871,92.879,92.76,35.0,0001
2019-10-14 20:15:00+00:00,93.009,93.464,93.07,35.0,0001
2019-10-15 13:45:00+00:00,93.334,93.381,93.3,35.0,0001
2019-10-15 21:00:00+00:00,93.464,93.919,93.65,35.0,0001
2019-10-16 00:15:00+00:00,93.524,93.846,93.52,35.0,0001
2019-10-16 21:30:00+00:00,93.919,94.375,94.09,35.0,0001
2019-10-17 22:15:00+00:00,94.375,94.831,94.54,35.0,0001
2019-10-17 23:45:00+00:00,94.405,94.788,94.4,35.0,0001
2019-10-18 22:45:00+00:00,94.831,95.287,94.98,35.0,0001
2019-10-19 23:30:00+00:00,95.287,95.744,95.43,35.0,0001
2019-10-21 00:15:00+00:00,95.744,96.201,95.87,35.0,0001
2019-10-21 04:45:00+00:00,95.827,96.119,95.87,35.0,0001
2019-10-22 00:45:00+00:00,96.201,96.658,96.31,35.0,0001
2019-10-22 19:30:00+00:00,96.546,96.627,96.4,35.0,0001
2019-10-23 01:30:00+00:00,96.658,97.116,96.76,35.0,0001
2019-10-23 02:00:00+00:00,96.666,97.06,96.76,35.0,0001
2019-10-24 02:15:00+00:00,97.116,97.574,97.21,35.0,0001
2019-10-24 21:00:00+00:00,97.466,97.543,97.38,35.0,0001
2019-10-25 02:45:00+00:00,97.574,98.032,97.74,35.0,0001
2019-10-25 05:15:00+00:00,97.616,97.921,97.74,35.0,0001
2019-10-26 03:30:00+00:00,98.032,98.49,98.19,35.0,0001
2019-10-27 00:45:00+00:00,98.428,98.49,98.41,35.0,0001
2019-10-27 04:15:00+00:00,98.49,98.7245,98.52,35.0,0001
2019-10-28 04:45:00+00:00,98.949,99.409,99.08,35.0,0001
2019-10-28 22:45:00+00:00,99.286,99.397,99.3,35.0,0001
2019-10-29 05:30:00+00:00,99.409,99.868,99.53,35.0,0001
2019-10-30 06:15:00+00:00,99.868,100.328,99.97,35.0,0001
2019-10-31 00:00:00+00:00,100.204,100.301,100.2,35.0,0001
2019-10-31 06:45:00+00:00,100.328,100.789,100.42,35.0,0001
2019-10-31 09:45:00+00:00,100.383,100.408,100.33,35.0,0001
2019-11-01 07:30:00+00:00,100.789,101.249,100.87,35.0,0001
2019-11-01 08:00:00+00:00,100.8,101.238,100.87,35.0,0001
2019-11-02 08:00:00+00:00,101.249,101.71,101.32,35.0,0001
2019-11-03 01:30:00+00:00,101.574,101.598,101.41,35.0,0001
2019-11-03 08:45:00+00:00,101.71,102.172,101.77,35.0,0001
2019-11-04 05:00:00+00:00,102.091,102.115,101.99,35.0,0001
2019-11-04 09:30:00+00:00,102.172,102.634,102.31,35.0,0001
2019-11-05 02:45:00+00:00,102.499,102.63,102.44,35.0,0001
2019-11-05 10:00:00+00:00,102.634,103.096,102.76,35.0,0001
2019-11-06 10:45:00+00:00,103.096,103.559,103.21,35.0,0001
2019-11-07 11:30:00+00:00,103.559,104.022,103.66,35.0,0001
2019-11-08 11:00:00+00:00,104.001,104.022,103.93,35.0,0001
2019-11-08 12:00:00+00:00,104.022,104.441,104.065,35.0,0001
2019-11-09 12:45:00+00:00,104.485,104.949,104.56,35.0,0001
2019-11-10 08:45:00+00:00,104.861,104.899,104.69,35.0,0001
2019-11-10 13:30:00+00:00,104.949,105.413,105.01,35.0,0001
2019-11-11 09:15:00+00:00,105.325,105.354,105.28,35.0,0001
2019-11-11 14:00:00+00:00,105.413,105.878,105.46,35.0,0001
2019-11-11 15:30:00+00:00,105.441,105.48,105.37,35.0,0001
2019-11-12 14:45:00+00:00,105.878,106.343,106.05,35.0,0001
2019-11-13 15:15:00+00:00,106.343,106.809,106.5,35.0,0001
2019-11-14 16:00:00+00:00,106.809,107.275,106.96,35.0,0001
2019-11-15 16:45:00+00:00,107.275,107.742,107.41,35.0,0001
2019-11-16 17:15:00+00:00,107.742,108.209,107.86,35.0,0001
2019-11-17 18:00:00+00:00,108.209,108.676,108.32,35.0,0001
2019-11-18 05:45:00+00:00,108.432,108.676,108.46,35.0,0001
2019-11-18 18:45:00+00:00,108.676,109.135,108.77,35.0,0001
2019-11-19 19:15:00+00:00,109.144,109.612,109.23,35.0,0001
2019-11-19 22:15:00+00:00,109.2,109.572,109.23,35.0,0001
2019-11-20 20:00:00+00:00,109.612,110.081,109.69,35.0,0001
2019-11-21 05:00:00+00:00,109.786,110.081,109.82,35.0,0001
2019-11-21 20:45:00+00:00,110.081,110.52250000000001,110.14,35.0,0001
2019-11-22 21:15:00+00:00,110.551,111.021,110.74,35.0,0001
2019-11-23 17:45:00+00:00,110.939,110.985,110.83,35.0,0001
2019-11-23 22:00:00+00:00,111.021,111.491,111.19,35.0,0001
2019-11-24 01:45:00+00:00,111.093,111.49,111.19,35.0,0001
2019-11-24 22:30:00+00:00,111.491,111.962,111.65,35.0,0001
2019-11-25 00:45:00+00:00,111.532,111.558,111.38,35.0,0001
2019-11-25 23:15:00+00:00,111.962,112.433,112.11,35.0,0001
2019-11-26 12:15:00+00:00,112.209,112.308,112.2,35.0,0001
2019-11-27 00:00:00+00:00,112.433,112.905,112.57,35.0,0001
2019-11-27 07:30:00+00:00,112.578,112.684,112.43,35.0,0001
2019-11-28 00:30:00+00:00,112.905,113.377,113.03,35.0,0001
2019-11-28 18:45:00+00:00,113.253,113.372,113.12,35.0,0001
2019-11-29 01:15:00+00:00,113.377,113.85,113.49,35.0,0001
2019-11-29 21:15:00+00:00,113.759,113.84,113.67,35.0,0001
2019-11-30 02:00:00+00:00,113.85,114.324,113.95,35.0,0001
2019-11-30 14:00:00+00:00,114.084,114.234,114.04,35.0,0001
2019-12-01 02:30:00+00:00,114.324,114.798,114.5,35.0,0001
2019-12-01 12:30:00+00:00,114.517,114.798,114.5,35.0,0001
2019-12-02 03:15:00+00:00,114.798,115.2485,114.96,35.0,0001
2019-12-03 04:00:00+00:00,115.272,115.747,115.43,35.0,0001
2019-12-03 21:30:00+00:00,115.611,115.697,115.52,35.0,0001
2019-12-04 04:30:00+00:00,115.747,116.223,115.89,35.0,0001
2019-12-04 13:15:00+00:00,115.915,116.168,115.89,35.0,0001
2019-12-05 05:15:00+00:00,116.223,116.699,116.35,35.0,0001
2019-12-05 18:15:00+00:00,116.475,116.655,116.44,35.0,0001
2019-12-06 06:00:00+00:00,116.699,117.176,116.82,35.0,0001
2019-12-07 06:30:00+00:00,117.176,117.523,117.28,35.0,0001
2019-12-07 18:15:00+00:00,117.4,117.523,117.28,35.0,0001
2019-12-08 09:15:00+00:00,117.693,118.131,117.74,35.0,0001
2019-12-08 16:45:00+00:00,117.839,118.083,117.84,35.0,0001
2019-12-09 07:45:00+00:00,118.131,118.61,118.21,35.0,0001
2019-12-09 19:15:00+00:00,118.35,118.596,118.3,35.0,0001
2019-12-10 08:30:00+00:00,118.61,119.089,118.68,35.0,0001
2019-12-10 17:45:00+00:00,118.789,119.079,118.77,35.0,0001
2019-12-11 09:15:00+00:00,119.089,119.569,119.24,35.0,0001
2019-12-11 14:15:00+00:00,119.189,119.227,119.14,35.0,0001
2019-12-12 09:45:00+00:00,119.569,120.049,119.7,35.0,0001
2019-12-12 17:45:00+00:00,119.722,120.024,119.84,35.0,0001
2019-12-13 10:30:00+00:00,120.049,120.53,120.17,35.0,0001
2019-12-14 07:00:00+00:00,120.448,120.475,120.31,35.0,0001
2019-12-14 11:15:00+00:00,120.53,120.997,120.64,35.0,0001
2019-12-15 02:30:00+00:00,120.827,120.997,120.78,35.0,0001
2019-12-15 12:00:00+00:00,121.014,121.492,121.11,35.0,0001
2019-12-15 12:15:00+00:00,121.019,121.494,121.11,35.0,0001
2019-12-16 12:30:00+00:00,121.494,121.976,121.58,35.0,0001
2019-12-16 15:45:00+00:00,121.557,121.932,121.72,35.0,0001
2019-12-17 13:15:00+00:00,121.976,122.46,122.05,35.0,0001
2019-12-17 16:00:00+00:00,122.031,122.432,122.19,35.0,0001
2019-12-18 13:45:00+00:00,122.46,122.944,122.52,35.0,0001
2019-12-19 09:30:00+00:00,122.845,122.906,122.8,35.0,0001
2019-12-19 14:30:00+00:00,122.944,123.428,123.13,35.0,0001
2019-12-20 07:15:00+00:00,123.275,123.403,123.13,35.0,0001
2019-12-20 15:00:00+00:00,123.428,123.914,123.6,35.0,0001
2019-12-21 11:45:00+00:00,123.836,123.887,123.74,35.0,0001
2019-12-21 15:45:00+00:00,123.914,124.4,124.07,35.0,0001
2019-12-22 05:00:00+00:00,124.174,124.39,124.22,35.0,0001
2019-12-22 16:30:00+00:00,124.4,124.886,124.55,35.0,0001
2019-12-23 09:30:00+00:00,124.734,124.833,124.69,35.0,0001
2019-12-23 17:00:00+00:00,124.886,125.373,125.02,35.0,0001
2019-12-24 03:15:00+00:00,125.086,125.323,125.16,35.0,0001
2019-12-24 17:45:00+00:00,125.373,125.861,125.5,35.0,0001
2019-12-25 08:30:00+00:00,125.663,125.822,125.64,35.0,0001
2019-12-25 18:30:00+00:00,125.861,126.35,125.97,35.0,0001
2019-12-26 05:15:00+00:00,126.077,126.317,126.11,35.0,0001
2019-12-26 19:00:00+00:00,126.35,126.744,126.45,35.0,0001
2019-12-27 07:15:00+00:00,126.59,126.744,126.59,35.0,0001
2019-12-27 22:30:00+00:00,126.893,127.329,126.92,35.0,0001
2019-12-28 14:15:00+00:00,127.208,127.297,127.16,35.0,0001
2019-12-28 20:30:00+00:00,127.329,127.82,127.4,35.0,0001
2019-12-29 07:15:00+00:00,127.545,127.706,127.54,35.0,0001
2019-12-29 21:00:00+00:00,127.82,128.311,128.02,35.0,0001
2019-12-30 08:45:00+00:00,128.054,128.258,128.02,35.0,0001
2019-12-30 21:45:00+00:00,128.311,128.803,128.5,35.0,0001
2019-12-31 05:15:00+00:00,128.46,128.72,128.5,35.0,0001
2019-12-31 22:15:00+00:00,128.803,129.296,128.98,35.0,0001
2020-01-01 10:00:00+00:00,129.038,129.248,129.08,35.0,0001
2020-01-01 23:00:00+00:00,129.296,129.789,129.46,35.0,0001
2020-01-02 23:45:00+00:00,129.789,130.283,129.94,35.0,0001
2020-01-03 16:45:00+00:00,130.132,130.155,130.04,35.0,0001
2020-01-04 00:15:00+00:00,130.283,130.778,130.42,35.0,0001
2020-01-04 18:30:00+00:00,130.647,130.668,130.52,35.0,0001
2020-01-05 01:00:00+00:00,130.778,131.274,130.9,35.0,0001
2020-01-05 11:45:00+00:00,130.995,131.171,131.0,35.0,0001
2020-01-06 01:45:00+00:00,131.274,131.77,131.39,35.0,0001
2020-01-06 13:15:00+00:00,131.505,131.717,131.48,35.0,0001
2020-01-07 02:15:00+00:00,131.77,132.267,131.97,35.0,0001
2020-01-07 08:45:00+00:00,131.9,132.255,131.97,35.0,0001
2020-01-08 03:00:00+00:00,132.267,132.765,132.45,35.0,0001
2020-01-08 15:30:00+00:00,132.521,132.738,132.45,35.0,0001
2020-01-09 03:45:00+00:00,132.765,133.264,132.93,35.0,0001
2020-01-09 12:30:00+00:00,132.943,133.253,132.93,35.0,0001
2020-01-10 04:15:00+00:00,133.264,133.763,133.42,35.0,0001
2020-01-10 14:30:00+00:00,133.468,133.51,133.42,35.0,0001
2020-01-11 05:00:00+00:00,133.763,134.263,133.91,35.0,0001
2020-01-11 14:45:00+00:00,133.959,134.131,133.91,35.0,0001
2020-01-12 05:45:00+00:00,134.263,134.764,134.39,35.0,0001
2020-01-12 15:45:00+00:00,134.466,134.673,134.39,35.0,0001
2020-01-13 06:15:00+00:00,134.764,135.265,134.88,35.0,0001
2020-01-13 19:30:00+00:00,135.033,135.035,134.88,35.0,0001
2020-01-14 07:00:00+00:00,135.265,135.768,135.37,35.0,0001
2020-01-14 20:30:00+00:00,135.541,135.679,135.47,35.0,0001
2020-01-15 07:30:00+00:00,135.768,136.271,135.86,35.0,0001
2020-01-16 08:15:00+00:00,136.271,136.775,136.35,35.0,0001
2020-01-16 10:00:00+00:00,136.304,136.724,136.35,35.0,0001
2020-01-17 09:00:00+00:00,136.775,137.28,136.94,35.0,0001
2020-01-17 21:45:00+00:00,137.038,137.04,136.94,35.0,0001
2020-01-18 09:30:00+00:00,137.28,137.785,137.43,35.0,0001
2020-01-18 21:30:00+00:00,137.525,137.785,137.58,35.0,0001
2020-01-19 10:15:00+00:00,137.785,138.248,137.87,35.0,0001
2020-01-20 11:00:00+00:00,138.291,138.798,138.41,35.0,0001
2020-01-21 01:00:00+00:00,138.579,138.798,138.56,35.0,0001
2020-01-21 11:30:00+00:00,138.798,139.1875,138.86,35.0,0001
2020-01-22 12:15:00+00:00,139.306,139.815,139.4,35.0,0001
2020-01-22 23:45:00+00:00,139.545,139.815,139.55,35.0,0001
2020-01-23 13:00:00+00:00,139.815,140.325,139.9,35.0,0001
2020-01-24 13:30:00+00:00,140.325,140.77550000000002,140.33999999999997,35.0,0001
2020-01-25 14:15:00+00:00,140.835,141.346,140.89,35.0,0001
2020-01-26 00:30:00+00:00,141.05,141.306,141.04,35.0,0001
2020-01-26 14:45:00+00:00,141.346,141.858,141.54,35.0,0001
2020-01-26 16:00:00+00:00,141.367,141.658,141.39,35.0,0001
2020-01-27 15:30:00+00:00,141.858,142.371,142.04,35.0,0001
2020-01-28 02:30:00+00:00,142.085,142.146,142.04,35.0,0001
2020-01-28 16:15:00+00:00,142.371,142.885,142.54,35.0,0001
2020-01-28 17:00:00+00:00,142.388,142.778,142.54,35.0,0001
2020-01-29 16:45:00+00:00,142.885,143.399,143.04,35.0,0001
2020-01-30 11:15:00+00:00,143.269,143.297,143.19,35.0,0001
2020-01-30 17:30:00+00:00,143.399,143.914,143.54,35.0,0001
2020-01-31 03:45:00+00:00,143.614,143.914,143.69,35.0,0001
2020-01-31 18:15:00+00:00,143.914,144.2955,143.96499999999997,35.0,0001
2020-02-01 18:45:00+00:00,144.431,144.848,144.54,35.0,0001
2020-02-02 05:30:00+00:00,144.656,144.848,144.54,35.0,0001
2020-02-02 22:15:00+00:00,145.006,145.466,145.05,35.0,0001
2020-02-03 12:00:00+00:00,145.296,145.324,145.2,35.0,0001
2020-02-03 20:15:00+00:00,145.466,145.985,145.55,35.0,0001
2020-02-03 20:30:00+00:00,145.473,145.985,145.55,35.0,0001
2020-02-04 20:45:00+00:00,145.985,146.469,146.05,35.0,0001
2020-02-05 21:30:00+00:00,146.504,147.025,146.71,35.0,0001
2020-02-06 07:15:00+00:00,146.708,146.984,146.71,35.0,0001
2020-02-06 22:15:00+00:00,147.025,147.546,147.22,35.0,0001
2020-02-07 05:15:00+00:00,147.173,147.256,147.07,35.0,0001
2020-02-07 22:45:00+00:00,147.546,148.069,147.73,35.0,0001
2020-02-08 10:00:00+00:00,147.786,148.069,147.83,35.0,0001
2020-02-08 23:30:00+00:00,148.069,148.56,148.24,35.0,0001
2020-02-10 00:00:00+00:00,148.592,149.116,148.75,35.0,0001
2020-02-10 08:15:00+00:00,148.767,149.116,148.85,35.0,0001
2020-02-11 00:45:00+00:00,149.116,149.613,149.26,35.0,0001
2020-02-12 01:30:00+00:00,149.641,150.167,149.77,35.0,0001
2020-02-12 09:45:00+00:00,149.816,150.147,149.87,35.0,0001
2020-02-13 02:00:00+00:00,150.167,150.693,150.28,35.0,0001
2020-02-14 01:15:00+00:00,150.661,150.689,150.48,35.0,0001
2020-02-14 02:45:00+00:00,150.693,151.221,150.9,35.0,0001
2020-02-14 14:15:00+00:00,150.941,151.104,150.9,35.0,0001
2020-02-15 03:30:00+00:00,151.221,151.75,151.41,35.0,0001
2020-02-15 13:30:00+00:00,151.438,151.643,151.41,35.0,0001
2020-02-16 04:00:00+00:00,151.75,152.279,151.92,35.0,0001
2020-02-16 15:45:00+00:00,152.001,152.122,151.92,35.0,0001
2020-02-17 04:45:00+00:00,152.279,152.81,152.44,35.0,0001
2020-02-17 05:45:00+00:00,152.304,152.753,152.44,35.0,0001
2020-02-18 05:30:00+00:00,152.81,153.341,152.96,35.0,0001
2020-02-18 21:15:00+00:00,153.149,153.221,153.06,35.0,0001
2020-02-19 06:00:00+00:00,153.341,153.873,153.47,35.0,0001
2020-02-19 18:15:00+00:00,153.602,153.697,153.47,35.0,0001
2020-02-20 06:45:00+00:00,153.873,154.407,153.99,35.0,0001
2020-02-20 08:00:00+00:00,153.902,154.287,153.99,35.0,0001
2020-02-21 07:15:00+00:00,154.407,154.941,154.51,35.0,0001
2020-02-21 18:15:00+00:00,154.642,154.842,154.62,35.0,0001
2020-02-22 08:00:00+00:00,154.941,155.476,155.03,35.0,0001
2020-02-22 17:15:00+00:00,155.141,155.402,155.14,35.0,0001
2020-02-23 08:45:00+00:00,155.476,156.012,155.55,35.0,0001
2020-02-23 18:45:00+00:00,155.696,155.912,155.66,35.0,0001
2020-02-24 09:15:00+00:00,156.012,156.549,156.18,35.0,0001
2020-02-24 09:45:00+00:00,156.019,156.412,156.07,35.0,0001
2020-02-25 10:00:00+00:00,156.549,157.087,156.7,35.0,0001
2020-02-25 20:15:00+00:00,156.77,156.986,156.7,35.0,0001
2020-02-26 10:45:00+00:00,157.087,157.626,157.23,35.0,0001
2020-02-27 11:15:00+00:00,157.625,157.95833333333334,157.64666666666668,35.0,0001
2020-02-28 12:00:00+00:00,158.166,158.706,158.28,35.0,0001
2020-02-29 00:15:00+00:00,158.433,158.613,158.43,35.0,0001
2020-02-29 12:45:00+00:00,158.706,159.248,158.8,35.0,0001
2020-02-29 23:45:00+00:00,158.952,159.245,158.96,35.0,0001
2020-03-01 13:15:00+00:00,159.248,159.791,159.33,35.0,0001
2020-03-02 01:45:00+00:00,159.525,159.709,159.49,35.0,0001
2020-03-02 14:00:00+00:00,159.791,160.335,159.86,35.0,0001
2020-03-03 00:15:00+00:00,160.017,160.265,160.02,35.0,0001
2020-03-03 14:30:00+00:00,160.335,160.879,160.55,35.0,0001
2020-03-04 00:45:00+00:00,160.558,160.615,160.55,35.0,0001
2020-03-04 15:15:00+00:00,160.879,161.425,161.08,35.0,0001
2020-03-05 02:45:00+00:00,161.134,161.137,161.08,35.0,0001
2020-03-05 16:00:00+00:00,161.425,161.971,161.61,35.0,0001
2020-03-06 01:15:00+00:00,161.634,161.939,161.61,35.0,0001
2020-03-06 16:30:00+00:00,161.971,162.519,162.14,35.0,0001
2020-03-07 01:00:00+00:00,162.16,162.401,162.14,35.0,0001
2020-03-07 17:15:00+00:00,162.519,163.068,162.67,35.0,0001
2020-03-08 02:00:00+00:00,162.713,162.838,162.67,35.0,0001
2020-03-08 18:00:00+00:00,163.068,163.617,163.21,35.0,0001
2020-03-09 02:00:00+00:00,163.245,163.515,163.21,35.0,0001
2020-03-09 18:30:00+00:00,163.617,164.168,163.74,35.0,0001
2020-03-10 03:00:00+00:00,163.806,163.907,163.74,35.0,0001
2020-03-10 19:15:00+00:00,164.168,164.719,164.28,35.0,0001
2020-03-11 04:30:00+00:00,164.373,164.699,164.44,35.0,0001
2020-03-11 20:00:00+00:00,164.719,165.272,164.82,35.0,0001
2020-03-12 04:30:00+00:00,164.912,165.272,164.98,35.0,0001
2020-03-12 20:30:00+00:00,165.272,165.8045,165.35,35.0,0001
2020-03-13 21:15:00+00:00,165.825,166.379,166.05,35.0,0001
2020-03-14 05:45:00+00:00,166.015,166.252,166.05,35.0,0001
2020-03-14 22:00:00+00:00,166.379,166.935,166.59,35.0,0001
2020-03-15 11:00:00+00:00,166.677,166.863,166.7,35.0,0001
2020-03-15 22:30:00+00:00,166.935,167.491,167.14,35.0,0001
2020-03-16 08:15:00+00:00,167.151,167.24,166.97,35.0,0001
2020-03-16 23:15:00+00:00,167.491,168.049,167.68,35.0,0001
2020-03-17 09:45:00+00:00,167.732,167.789,167.68,35.0,0001
2020-03-17 23:45:00+00:00,168.049,168.607,168.22,35.0,0001
2020-03-18 11:15:00+00:00,168.308,168.344,168.22,35.0,0001
2020-03-19 00:30:00+00:00,168.607,169.167,168.76,35.0,0001
2020-03-19 11:45:00+00:00,168.86,169.098,168.87,35.0,0001
2020-03-20 01:15:00+00:00,169.167,169.727,169.31,35.0,0001
2020-03-20 12:30:00+00:00,169.425,169.568,169.42,35.0,0001
2020-03-21 01:45:00+00:00,169.727,170.289,169.85,35.0,0001
2020-03-21 12:00:00+00:00,169.956,170.056,169.96,35.0,0001
2020-03-22 02:30:00+00:00,170.289,170.851,170.51,35.0,0001
2020-03-22 13:15:00+00:00,170.531,170.578,170.51,35.0,0001
2020-03-23 03:15:00+00:00,170.851,171.414,171.06,35.0,0001
2020-03-23 13:30:00+00:00,171.088,171.265,171.06,35.0,0001
2020-03-24 03:45:00+00:00,171.414,171.979,171.61,35.0,0001
2020-03-25 02:30:00+00:00,171.934,171.979,171.88,35.0,0001
2020-03-25 04:30:00+00:00,171.979,172.4765,172.16,35.0,0001
2020-03-26 05:15:00+00:00,172.544,173.111,172.71,35.0,0001
2020-03-26 21:00:00+00:00,172.908,172.97,172.82,35.0,0001
2020-03-27 05:45:00+00:00,173.111,173.678,173.26,35.0,0001
2020-03-27 16:45:00+00:00,173.366,173.667,173.37,35.0,0001
2020-03-28 06:30:00+00:00,173.678,174.247,173.81,35.0,0001
2020-03-28 17:45:00+00:00,173.941,174.025,173.81,35.0,0001
2020-03-29 07:00:00+00:00,174.247,174.816,174.37,35.0,0001
2020-03-29 15:30:00+00:00,174.442,174.583,174.37,35.0,0001
2020-03-30 07:45:00+00:00,174.816,175.387,174.92,35.0,0001
2020-03-31 08:30:00+00:00,175.387,175.958,175.47,35.0,0001
2020-03-31 18:00:00+00:00,175.606,175.712,175.47,35.0,0001
2020-04-01 09:00:00+00:00,175.958,176.531,176.14,35.0,0001
2020-04-01 18:00:00+00:00,176.165,176.296,176.03,35.0,0001
2020-04-02 09:45:00+00:00,176.531,177.104,176.7,35.0,0001
2020-04-02 18:45:00+00:00,176.74,176.863,176.59,35.0,0001
2020-04-03 10:30:00+00:00,177.104,177.679,177.26,35.0,0001
2020-04-03 19:30:00+00:00,177.315,177.447,177.15,35.0,0001
2020-04-04 11:00:00+00:00,177.679,178.254,177.82,35.0,0001
2020-04-05 11:45:00+00:00,178.254,178.831,178.38,35.0,0001
2020-04-05 20:30:00+00:00,178.462,178.588,178.27,35.0,0001
2020-04-06 12:30:00+00:00,178.831,179.408,178.94,35.0,0001
2020-04-06 21:00:00+00:00,179.03,179.209,179.11,35.0,0001
2020-04-07 13:00:00+00:00,179.408,179.987,179.5,35.0,0001
2020-04-07 21:45:00+00:00,179.614,179.707,179.5,35.0,0001
2020-04-08 13:45:00+00:00,179.987,180.566,180.07,35.0,0001
2020-04-08 22:00:00+00:00,180.182,180.283,180.07,35.0,0001
2020-04-09 14:15:00+00:00,180.566,181.147,180.8,35.0,0001
2020-04-09 19:30:00+00:00,180.685,180.877,180.63,35.0,0001
2020-04-10 15:00:00+00:00,181.147,181.729,181.36,35.0,0001
2020-04-10 23:45:00+00:00,181.351,181.403,181.19,35.0,0001
2020-04-11 15:45:00+00:00,181.729,182.311,181.93,35.0,0001
2020-04-11 23:15:00+00:00,181.905,181.963,181.76,35.0,0001
2020-04-12 16:15:00+00:00,182.311,182.895,182.5,35.0,0001
2020-04-13 03:15:00+00:00,182.568,182.69,182.5,35.0,0001
2020-04-13 17:00:00+00:00,182.895,183.479,183.07,35.0,0001
2020-04-14 02:15:00+00:00,183.116,183.227,183.07,35.0,0001
2020-04-14 17:45:00+00:00,183.479,184.065,183.64,35.0,0001
2020-04-15 04:15:00+00:00,183.728,183.946,183.64,35.0,0001
2020-04-15 18:15:00+00:00,184.065,184.651,184.21,35.0,0001
2020-04-16 03:15:00+00:00,184.277,184.601,184.38,35.0,0001
2020-04-16 19:00:00+00:00,184.651,185.239,184.78,35.0,0001
2020-04-17 04:15:00+00:00,184.871,185.086,184.78,35.0,0001
2020-04-17 19:45:00+00:00,185.239,185.827,185.35,35.0,0001
2020-04-18 04:15:00+00:00,185.447,185.685,185.35,35.0,0001
2020-04-18 20:15:00+00:00,185.827,186.417,185.92,35.0,0001
2020-04-19 04:45:00+00:00,186.028,186.234,185.92,35.0,0001
2020-04-19 21:00:00+00:00,186.417,187.007,186.67,35.0,0001
2020-04-20 07:00:00+00:00,186.659,186.879,186.67,35.0,0001
2020-04-20 21:45:00+00:00,187.007,187.599,187.24,35.0,0001
2020-04-21 06:00:00+00:00,187.206,187.469,187.24,35.0,0001
2020-04-21 22:15:00+00:00,187.599,188.191,187.82,35.0,0001
2020-04-22 08:15:00+00:00,187.835,187.974,187.65,35.0,0001
2020-04-22 23:00:00+00:00,188.191,188.785,188.4,35.0,0001
2020-04-23 07:15:00+00:00,188.389,188.778,188.51,35.0,0001
2020-04-23 23:30:00+00:00,188.785,189.379,188.97,35.0,0001
2020-04-24 06:15:00+00:00,188.945,189.373,189.09,35.0,0001
2020-04-25 00:15:00+00:00,189.379,189.975,189.55,35.0,0001
2020-04-25 09:45:00+00:00,189.609,189.622,189.55,35.0,0001
2020-04-26 01:00:00+00:00,189.975,190.571,190.13,35.0,0001
2020-04-26 12:30:00+00:00,190.253,190.265,190.13,35.0,0001
2020-04-27 01:30:00+00:00,190.571,191.169,190.71,35.0,0001
2020-04-27 11:30:00+00:00,190.808,190.937,190.83,35.0,0001
2020-04-28 02:15:00+00:00,191.169,191.767,191.41,35.0,0001
2020-04-28 11:00:00+00:00,191.379,191.585,191.41,35.0,0001
